,time,Cnorm_grn,Cnorm_red,NF_ratio,rep,im_nr,drop_id
0,-9,0.9711631128779665,0.9624920985532364,3,2,2,2
1,-6,0.985439073588619,0.8222884358825593,3,2,2,2
2,-3,1.020940644105329,0.9105324980422865,3,2,2,2
3,0,0.0,0.0,3,2,2,2
4,3,0.11578830413688385,0.0111501077039366,3,2,2,2
5,6,0.11093686290499642,0.042565539254463984,3,2,2,2
6,9,0.14330876304456522,0.035248231997207786,3,2,2,2
7,12,0.23634832456710597,0.041625116171791786,3,2,2,2
8,15,0.1747808948714723,0.03820393730818723,3,2,2,2
9,18,0.1997949616922704,0.056314761976272706,3,2,2,2
10,21,0.24894373689169885,0.041650894933218,3,2,2,2
11,24,0.2980060464010327,0.07345924379973304,3,2,2,2
12,27,0.2950024338796041,0.03950651801628633,3,2,2,2
13,30,0.3232998125106528,0.03593091929129138,3,2,2,2
14,33,0.3115930200924954,0.08285135725346428,3,2,2,2
15,36,0.3472782993627475,0.0967111340250478,3,2,2,2
16,39,0.38422494936256407,0.07768037112963097,3,2,2,2
17,42,0.3759960838756791,0.09715373140466516,3,2,2,2
18,45,0.28548529970051045,0.06261992928950887,3,2,2,2
19,48,0.33373547332895553,0.05983698638286853,3,2,2,2
20,51,0.3433231122749688,0.05997097505037603,3,2,2,2
21,54,0.4089787090009989,0.06866440060870678,3,2,2,2
22,57,0.3466347003542421,0.110293188538173,3,2,2,2
23,60,0.3848815984009382,0.1040405787077065,3,2,2,2
24,63,0.3833053272174032,0.07552974500409972,3,2,2,2
25,66,0.3719700445598837,0.10076893602615945,3,2,2,2
26,69,0.4128440366972477,0.08907638187061812,3,2,2,2
27,72,0.3610296089794127,0.10221987171663753,3,2,2,2
28,75,0.36452922562541046,0.07996353105223641,3,2,2,2
29,78,0.3381945205908614,0.11852746689328944,3,2,2,2
30,81,0.31444334502713556,0.11605965012905078,3,2,2,2
31,84,0.3592415053780313,0.07706244894928345,3,2,2,2
32,87,0.42045206329235585,0.10600292208704447,3,2,2,2
33,90,0.30117133688476944,0.09483133001460765,3,2,2,2
34,93,0.40949650744942867,0.12225971978257563,3,2,2,2
35,96,0.4508479249965532,0.11544144014917881,3,2,2,2
36,99,0.31801236061173427,0.10878866902246448,3,2,2,2
37,102,0.4325722355330593,0.10690804190423016,3,2,2,2
38,105,0.3750333213115268,0.10057659821017216,3,2,2,2
39,108,0.43612684940097274,0.11469419724339823,3,2,2,2
0,-9,0.8786185720390624,0.9418232751840728,3,2,2,4
1,-6,0.9676284731501676,0.7955854357936336,3,2,2,4
2,-3,0.9495024707236175,0.8231246408416462,3,2,2,4
3,0,0.0,0.0,3,2,2,4
4,3,0.09852898849483861,0.02019377944770239,3,2,2,4
5,6,0.15847635408579597,0.036303714401079656,3,2,2,4
6,9,0.15224937044851286,0.05471844064920667,3,2,2,4
7,12,0.2927533084071552,0.025763447306256734,3,2,2,4
8,15,0.21359980847837845,0.03771896513477235,3,2,2,4
9,18,0.2654973748629736,0.036607091546462835,3,2,2,4
10,21,0.2551501494302472,0.039991752811864574,3,2,2,4
11,24,0.3703437494384647,0.08201295310539403,3,2,2,4
12,27,0.29844357310412134,0.05232185601178421,3,2,2,4
13,30,0.3451292318236748,0.046809630088510586,3,2,2,4
14,33,0.44078199032741133,0.05658304594504396,3,2,2,4
15,36,0.3797310245705291,0.0889825706579633,3,2,2,4
16,39,0.37730762468499096,0.0656595780059934,3,2,2,4
17,42,0.3365126651376535,0.0852850810421799,3,2,2,4
18,45,0.37019655427770987,0.08692575972560286,3,2,2,4
19,48,0.39112695965047545,0.05959515125588668,3,2,2,4
20,51,0.42257981078983875,0.07399939140413335,3,2,2,4
21,54,0.42374669724530634,0.11997510049799007,3,2,2,4
22,57,0.34070971758447,0.05121013379876454,3,2,2,4
23,60,0.45077082806215485,0.10430259615823334,3,2,2,4
24,63,0.4571064777972306,0.11452727026468303,3,2,2,4
25,66,0.40836110269615267,0.09665936365460033,3,2,2,4
26,69,0.4206149372295907,0.07256097787313336,3,2,2,4
27,72,0.44085329765060094,0.1132343290821422,3,2,2,4
28,75,0.48744687857736513,0.09465174304684307,3,2,2,4
29,78,0.3829604698739523,0.062069501556364065,3,2,2,4
30,81,0.3487199684915321,0.1428776760723202,3,2,2,4
31,84,0.39554082754175307,0.09455173496624275,3,2,2,4
32,87,0.5119306660246854,0.13664361757258986,3,2,2,4
33,90,0.4063158424900737,0.13067667521331916,3,2,2,4
34,93,0.41354222574351895,0.12047745280820321,3,2,2,4
35,96,0.5655419092286075,0.11503708188285153,3,2,2,4
36,99,0.48774638518362917,0.085673594220717,3,2,2,4
37,102,0.39435748210582644,0.11316408565850639,3,2,2,4
38,105,0.41216595646285464,0.1469800829631373,3,2,2,4
39,108,0.36862685082450164,0.12918801550196393,3,2,2,4
0,-9,0.8963545283938942,0.9107422053494901,3,2,4,1
1,-6,0.9773650188538516,0.887485971517515,3,2,4,1
2,-3,0.8781388206711227,0.8106453806779539,3,2,4,1
3,0,0.0,0.0,3,2,4,1
4,3,0.10491528387873301,0.029169373955072315,3,2,4,1
5,6,0.13897145245122366,0.060037799087144586,3,2,4,1
6,9,0.2407718029430024,0.0362268729450593,3,2,4,1
7,12,0.23428282311949378,0.050036491971766225,3,2,4,1
8,15,0.27987321025785267,0.035221408704499045,3,2,4,1
9,18,0.23548880488216603,0.04097526351979142,3,2,4,1
10,21,0.31306728137156026,0.08611588017264893,3,2,4,1
11,24,0.31689705626013503,0.07925412969775664,3,2,4,1
12,27,0.3191393646066021,0.044136551921154135,3,2,4,1
13,30,0.345188057946499,0.06949592564989711,3,2,4,1
14,33,0.31670267285391823,0.08091903565693233,3,2,4,1
15,36,0.41358823295250985,0.07771653087230182,3,2,4,1
16,39,0.3628916278722928,0.09379754950297495,3,2,4,1
17,42,0.34886931476739336,0.06453010844239603,3,2,4,1
18,45,0.40512684542177435,0.09240501324477131,3,2,4,1
19,48,0.41574649998986973,0.09753966843471447,3,2,4,1
20,51,0.3496477510257799,0.0847305797838683,3,2,4,1
21,54,0.4030794189364975,0.06864562531327324,3,2,4,1
22,57,0.3666819134552071,0.08896047227926078,3,2,4,1
23,60,0.35404977622530287,0.09088213223860815,3,2,4,1
24,63,0.4047677720040713,0.12715605868979912,3,2,4,1
25,66,0.46325157298027136,0.10005131599497252,3,2,4,1
26,69,0.41629482313035043,0.13461867259379573,3,2,4,1
27,72,0.339108121650142,0.10871186338885333,3,2,4,1
28,75,0.3970169408921763,0.11286887281649119,3,2,4,1
29,78,0.4108715892000286,0.12706035872374177,3,2,4,1
30,81,0.450090648729604,0.11000726224000919,3,2,4,1
31,84,0.4924321756685271,0.12017030418132572,3,2,4,1
32,87,0.4390622220245507,0.12178938524236164,3,2,4,1
33,90,0.4345841811378881,0.11657593973323704,3,2,4,1
34,93,0.37951568920137774,0.12379000113882246,3,2,4,1
35,96,0.4164845525442388,0.12815615937969796,3,2,4,1
36,99,0.4536549606642195,0.15791702382113365,3,2,4,1
37,102,0.42464284057702106,0.14877791622735556,3,2,4,1
38,105,0.4528214146359714,0.14225561660860753,3,2,4,1
39,108,0.44482679887794374,0.1301182230092183,3,2,4,1
0,-9,0.9174223393174439,0.8965915714767811,3,2,4,3
1,-6,1.0322490411356828,0.8823283902016756,3,2,4,3
2,-3,0.9837807117251028,0.9249718472198301,3,2,4,3
3,0,0.0,0.0,3,2,4,3
4,3,0.0782495847730538,-0.021529648519437405,3,2,4,3
5,6,0.17226539605357416,0.008546369533159398,3,2,4,3
6,9,0.17061007055623245,0.040837956189284624,3,2,4,3
7,12,0.23687889460850717,0.04876868327402134,3,2,4,3
8,15,0.24081910571393206,0.05147135935566414,3,2,4,3
9,18,0.25063190314358536,0.08488588015630899,3,2,4,3
10,21,0.29009653794940077,0.07830106183635227,3,2,4,3
11,24,0.35820477628328296,0.032411102574239695,3,2,4,3
12,27,0.28083769633507855,0.033271396589866865,3,2,4,3
13,30,0.33811370062548207,0.06361604577208464,3,2,4,3
14,33,0.3113975883058426,0.06145114489288869,3,2,4,3
15,36,0.32914690842668515,0.10296052056839199,3,2,4,3
16,39,0.33752180534403986,0.09815104430768244,3,2,4,3
17,42,0.3039302933357365,0.08659187624977215,3,2,4,3
18,45,0.3806438716959834,0.09662493642016838,3,2,4,3
19,48,0.38911810618045745,0.10419507187922836,3,2,4,3
20,51,0.3559875233133964,0.11542018382560713,3,2,4,3
21,54,0.36806588244946525,0.05853795472184151,3,2,4,3
22,57,0.37636483090175304,0.11075402980150949,3,2,4,3
23,60,0.3820781242012349,0.09860032185112515,3,2,4,3
24,63,0.3559996211762478,0.09625935162094759,3,2,4,3
25,66,0.4038494361821968,0.045784894911078594,3,2,4,3
26,69,0.348524444211684,0.12372334731885605,3,2,4,3
27,72,0.3348248046382657,0.1555339035975362,3,2,4,3
28,75,0.3862611426042611,0.12676539360872952,3,2,4,3
29,78,0.39588586005398513,0.09969319866248405,3,2,4,3
30,81,0.368905901882836,0.1281560815954959,3,2,4,3
31,84,0.3108803926082733,0.12929260320406763,3,2,4,3
32,87,0.3615529370892561,0.09396481511646847,3,2,4,3
33,90,0.440214923565915,0.17977678344570827,3,2,4,3
34,93,0.42707019986624417,0.10842037374944946,3,2,4,3
35,96,0.35508092964168647,0.147316941367198,3,2,4,3
36,99,0.3594354001457888,0.1844890554634903,3,2,4,3
37,102,0.43361664801427663,0.16422909043312975,3,2,4,3
38,105,0.38515451311694077,0.1709577397022266,3,2,4,3
39,108,0.36782799056459686,0.15617042075899187,3,2,4,3
0,-9,1.1155875878290764,0.9193617042096403,3,2,4,4
1,-6,1.0050049997090118,0.9986421079610427,3,2,4,4
2,-3,0.9754118620571073,1.0036705794199472,3,2,4,4
3,0,0.0,0.0,3,2,4,4
4,3,0.12492579887687082,0.007925328505756486,3,2,4,4
5,6,0.1804655730006084,0.00636972518692421,3,2,4,4
6,9,0.24094359271366433,0.010050089746188876,3,2,4,4
7,12,0.22848814903231307,0.03221263208441523,3,2,4,4
8,15,0.26006525826789073,0.018712222211084498,3,2,4,4
9,18,0.31553955932592953,0.04431838153449591,3,2,4,4
10,21,0.3657514971039628,0.02298512913752173,3,2,4,4
11,24,0.3693000259089731,0.01514274484582128,3,2,4,4
12,27,0.3109343558379415,0.04235158635354609,3,2,4,4
13,30,0.3396154859099289,0.082909469536801,3,2,4,4
14,33,0.35122262133571813,0.0609046338369047,3,2,4,4
15,36,0.35834243201381305,0.046398592286745075,3,2,4,4
16,39,0.36608071250864227,0.06681688187884567,3,2,4,4
17,42,0.34268064519700203,0.06594446702019449,3,2,4,4
18,45,0.37745511229143813,0.0903811536354387,3,2,4,4
19,48,0.3685016160310278,0.055840897936115255,3,2,4,4
20,51,0.3862795331625391,0.05659973950013518,3,2,4,4
21,54,0.40625252362109343,0.07818479613210073,3,2,4,4
22,57,0.38409715951071344,0.05200055906382224,3,2,4,4
23,60,0.44864288624579307,0.087561333013372,3,2,4,4
24,63,0.45253727747142924,0.0729725162459865,3,2,4,4
25,66,0.45404181574239716,0.06502364362211452,3,2,4,4
26,69,0.30935437160863444,0.10425154465827162,3,2,4,4
27,72,0.394217950705317,0.10953805283856756,3,2,4,4
28,75,0.41235499621616584,0.07045224183162414,3,2,4,4
29,78,0.35129411077354517,0.07895476826812246,3,2,4,4
30,81,0.4180850721104799,0.10556556861994688,3,2,4,4
31,84,0.36684418200380786,0.06204298009724075,3,2,4,4
32,87,0.4237596619250479,0.12648457903245863,3,2,4,4
33,90,0.4591143479878795,0.10177127897324567,3,2,4,4
34,93,0.3963435667471542,0.12227484588783642,3,2,4,4
35,96,0.4134529647793134,0.14017816613708578,3,2,4,4
36,99,0.43335975417756983,0.10778287924099712,3,2,4,4
37,102,0.5293227011204198,0.12667515647438157,3,2,4,4
38,105,0.39212386769671204,0.11847203998590894,3,2,4,4
39,108,0.4501459184524306,0.13734259605346255,3,2,4,4
0,-9,0.9633920143995436,1.0488675949443333,3,3,1,4
1,-6,0.9841167205504436,0.9973656480505797,3,3,1,4
2,-3,0.8702964433379761,0.9539364295886488,3,3,1,4
3,0,0.0,0.0,3,3,1,4
4,3,0.109594764746735,0.0528479821794331,3,3,1,4
5,6,0.10467788195434496,0.07639404918696475,3,3,1,4
6,9,0.2195438774405634,0.04395965566382524,3,3,1,4
7,12,0.16196316787763834,0.061746636596936,3,3,1,4
8,15,0.2290242221868872,0.04294372021085191,3,3,1,4
9,18,0.36917138982579367,0.0610785495947727,3,3,1,4
10,21,0.27582300969368906,0.07760805586448472,3,3,1,4
11,24,0.2973196302225895,0.10035223444724807,3,3,1,4
12,27,0.3327842853906303,0.10376536203986295,3,3,1,4
13,30,0.33998209875144464,0.0654514812402746,3,3,1,4
14,33,0.31865098626307764,0.0826777923632292,3,3,1,4
15,36,0.3484263959390863,0.06730152512913413,3,3,1,4
16,39,0.29766174402250345,0.10588096764486543,3,3,1,4
17,42,0.3285356807988391,0.12358396605916365,3,3,1,4
18,45,0.3870525566949491,0.11794050129322434,3,3,1,4
19,48,0.29547169169157816,0.09444249936955088,3,3,1,4
20,51,0.35472243515099744,0.11697708696234756,3,3,1,4
21,54,0.34289905934470566,0.10145009324409943,3,3,1,4
22,57,0.3320211789267164,0.11237437993881874,3,3,1,4
23,60,0.4185678842749123,0.12809308122568094,3,3,1,4
24,63,0.38060498522289976,0.1381126389150499,3,3,1,4
25,66,0.442440382520276,0.12915858702971447,3,3,1,4
26,69,0.33351698366310545,0.12983662717516836,3,3,1,4
27,72,0.3598721453702457,0.15940003553537757,3,3,1,4
28,75,0.33187266764672624,0.15091923167418878,3,3,1,4
29,78,0.4577013900723033,0.1448459944147582,3,3,1,4
30,81,0.3988517446483667,0.1422603342128408,3,3,1,4
31,84,0.4105633467463511,0.13490927450837506,3,3,1,4
32,87,0.40475648741197484,0.14583344580915103,3,3,1,4
33,90,0.3914576947224582,0.16004574347245262,3,3,1,4
34,93,0.37291671390671416,0.17719643220703715,3,3,1,4
35,96,0.4617393530767262,0.19676639102258436,3,3,1,4
36,99,0.3060955061059287,0.15760920853620897,3,3,1,4
37,102,0.4451011764705883,0.15486065336040286,3,3,1,4
38,105,0.40444271634574747,0.16298068552918274,3,3,1,4
39,108,0.4417404087445377,0.13620049881379645,3,3,1,4
0,-9,0.9023358129034127,1.061645770409161,3,3,1,8
1,-6,1.0535920495503377,1.0695041305073432,3,3,1,8
2,-3,1.092417239803562,1.090585114531513,3,3,1,8
3,0,0.0,0.0,3,3,1,8
4,3,0.06491313892998617,0.0699645309581564,3,3,1,8
5,6,0.08434289762663834,0.05199311091974777,3,3,1,8
6,9,0.21443025776921226,0.08317383230967004,3,3,1,8
7,12,0.2736794054109659,0.04168002835490896,3,3,1,8
8,15,0.2477732035928144,0.034544550380684554,3,3,1,8
9,18,0.1783578931876299,0.09202067557525011,3,3,1,8
10,21,0.2709108716944173,0.08394151615677603,3,3,1,8
11,24,0.3480556364695601,0.07003268636364898,3,3,1,8
12,27,0.27051290385490484,0.07548179411975106,3,3,1,8
13,30,0.3302602355110422,0.0911558993822946,3,3,1,8
14,33,0.2745238861784591,0.06328161607747176,3,3,1,8
15,36,0.3165851095481967,0.09826183060383807,3,3,1,8
16,39,0.24531357620208857,0.12335423954712994,3,3,1,8
17,42,0.31686502912129655,0.09389551447040101,3,3,1,8
18,45,0.3337678073138493,0.14300410362787763,3,3,1,8
19,48,0.3638134861637331,0.11754455089472003,3,3,1,8
20,51,0.35385406470318553,0.09125753224389002,3,3,1,8
21,54,0.27825377893532605,0.10760621980693125,3,3,1,8
22,57,0.3052901172238085,0.10770123720788148,3,3,1,8
23,60,0.31776662484316187,0.16065255325453529,3,3,1,8
24,63,0.36086696919035116,0.09023672257875123,3,3,1,8
25,66,0.31055866534957743,0.1304290610006854,3,3,1,8
26,69,0.34182640110221524,0.12056140311346081,3,3,1,8
27,72,0.2577416075767343,0.13186356912803154,3,3,1,8
28,75,0.34631998422722354,0.1356289202052762,3,3,1,8
29,78,0.3930373001776199,0.11362330803165593,3,3,1,8
30,81,0.27250196761391227,0.1209113300492611,3,3,1,8
31,84,0.36262010055957544,0.14027008701548196,3,3,1,8
32,87,0.2750557663285613,0.10036922280950338,3,3,1,8
33,90,0.4245092463671484,0.14232538744874557,3,3,1,8
34,93,0.3721221416119002,0.15626790700794688,3,3,1,8
35,96,0.33362803117782913,0.11146865061032439,3,3,1,8
36,99,0.2839944123809874,0.15214140604485968,3,3,1,8
37,102,0.35093267152349694,0.11335724969483721,3,3,1,8
38,105,0.3540148592656093,0.1912315304829453,3,3,1,8
39,108,0.3431798858253371,0.17717015318728382,3,3,1,8
0,-9,0.9705004652754753,0.9434758467518045,3,3,1,9
1,-6,1.0015508634755497,0.939622641509434,3,3,1,9
2,-3,0.9334758443779393,1.0083834448057925,3,3,1,9
3,0,0.0,0.0,3,3,1,9
4,3,0.1490886096830066,0.02351072733794624,3,3,1,9
5,6,0.14449327691277145,0.0009893493247361074,3,3,1,9
6,9,0.27949700744948164,0.03125194732008117,3,3,1,9
7,12,0.24996318700412892,0.018270362924219238,3,3,1,9
8,15,0.2636671421451527,0.03943698620112048,3,3,1,9
9,18,0.30486938278289116,0.028628418455724104,3,3,1,9
10,21,0.3182160745756423,0.05408225236308144,3,3,1,9
11,24,0.32457478005865104,0.03989597400405132,3,3,1,9
12,27,0.36689851312838034,0.08549286067046201,3,3,1,9
13,30,0.3226850983550491,0.057396520818576775,3,3,1,9
14,33,0.34660354921852327,0.09455662012912122,3,3,1,9
15,36,0.4376103316919074,0.07147693833525062,3,3,1,9
16,39,0.3503061608456196,0.08838182327948758,3,3,1,9
17,42,0.3628898786882771,0.09999307268880919,3,3,1,9
18,45,0.3661493777334977,0.10187907076272888,3,3,1,9
19,48,0.39556142259830207,0.10745197754336498,3,3,1,9
20,51,0.4510717030542825,0.08767141110041375,3,3,1,9
21,54,0.32502673976469004,0.12376917550606431,3,3,1,9
22,57,0.41553509500317487,0.10945244906855428,3,3,1,9
23,60,0.38486302198213557,0.11298409743353073,3,3,1,9
24,63,0.4292789495985605,0.12662231939340374,3,3,1,9
25,66,0.41058354232238736,0.10038119109841921,3,3,1,9
26,69,0.38057667897194625,0.12148008746651841,3,3,1,9
27,72,0.3672918434646907,0.13647023451593507,3,3,1,9
28,75,0.43720336090035133,0.09304838482933137,3,3,1,9
29,78,0.48210166443874,0.1381585741408118,3,3,1,9
30,81,0.41503785058327125,0.1608362140945306,3,3,1,9
31,84,0.4743450224017967,0.15476653253156106,3,3,1,9
32,87,0.4272873283119184,0.15869339487390774,3,3,1,9
33,90,0.39255471833512734,0.12269386332675067,3,3,1,9
34,93,0.4222905465826166,0.14513612068004608,3,3,1,9
35,96,0.4359076631599941,0.13108609473470217,3,3,1,9
36,99,0.44422091863472685,0.13937275825670487,3,3,1,9
37,102,0.5013617005720971,0.1559744702356531,3,3,1,9
38,105,0.4074976538961787,0.18435567395647864,3,3,1,9
39,108,0.36908681337723104,0.15631334674295017,3,3,1,9
0,-9,1.1061261834672607,1.2475529091241029,3,3,2,4
1,-6,1.518578783109712,1.300383150175107,3,3,2,4
2,-3,1.233533157091261,1.2308156269325623,3,3,2,4
3,0,0.0,0.0,3,3,2,4
4,3,0.06788789326728742,0.07360026371842986,3,3,2,4
5,6,0.20695991091314028,0.16397272776915342,3,3,2,4
6,9,0.2945838612842602,0.1131142795644655,3,3,2,4
7,12,0.2799455283197154,0.09100287907869481,3,3,2,4
8,15,0.2439494765396516,0.10574240154412086,3,3,2,4
9,18,0.38804132174864886,0.09262175099893177,3,3,2,4
10,21,0.21012641591575562,0.1369895500237152,3,3,2,4
11,24,0.3579980962877611,0.10785124430791333,3,3,2,4
12,27,0.28767592040150214,0.02958729411438893,3,3,2,4
13,30,0.46312434481517173,0.11907856702194941,3,3,2,4
14,33,0.32270916334661354,0.08313425145212662,3,3,2,4
15,36,0.32566807241833534,0.07328647390216302,3,3,2,4
16,39,0.3752083636083875,0.13293460179802996,3,3,2,4
17,42,0.31736018103726965,0.11367209678123767,3,3,2,4
18,45,0.37973749647050237,0.08383703499812158,3,3,2,4
19,48,0.36776955602537,0.07731779405118522,3,3,2,4
20,51,0.44150474117829935,0.12944297960585946,3,3,2,4
21,54,0.40888636862515537,0.11288004840417484,3,3,2,4
22,57,0.33094110493546974,0.15716887347099068,3,3,2,4
23,60,0.4389270048363513,0.07047531992687385,3,3,2,4
24,63,0.35269430187722406,0.12498189193104452,3,3,2,4
25,66,0.31189547622249575,0.04656708132522519,3,3,2,4
26,69,0.4433853752600687,0.17647579921822226,3,3,2,4
27,72,0.40283901494784397,0.1323817967762096,3,3,2,4
28,75,0.46789442494415817,0.1302021608311951,3,3,2,4
29,78,0.3350580089820359,0.1425654619049325,3,3,2,4
30,81,0.4113372093023256,0.14133855230407547,3,3,2,4
31,84,0.3976569698565224,0.14023477663666783,3,3,2,4
32,87,0.39649050371593725,0.13710946182106606,3,3,2,4
33,90,0.3551593277513403,0.17260007434885433,3,3,2,4
34,93,0.3798387819969908,0.12182541417143859,3,3,2,4
35,96,0.40063549977947965,0.15154605011598563,3,3,2,4
36,99,0.436965711601691,0.10663091496516405,3,3,2,4
37,102,0.4010692289631008,0.17877617659557016,3,3,2,4
38,105,0.44670219853431054,0.1099671745744889,3,3,2,4
39,108,0.5050475150302648,0.12691410827510285,3,3,2,4
0,-9,1.2102996784994418,1.177394115522845,3,3,2,10
1,-6,1.132620110633757,1.2234220875507704,3,3,2,10
2,-3,1.320294695481336,1.249049067731761,3,3,2,10
3,0,0.0,0.0,3,3,2,10
4,3,0.050532081181457786,-0.01996264733893212,3,3,2,10
5,6,0.11331312660293774,-0.006861978918475879,3,3,2,10
6,9,0.16818648684856874,0.022124263341551702,3,3,2,10
7,12,0.13804022752594855,0.0010428994949554236,3,3,2,10
8,15,0.1813305688271883,0.009144826607147048,3,3,2,10
9,18,0.14811024197675265,0.03909055417905196,3,3,2,10
10,21,0.2929129382584208,0.09511431595561254,3,3,2,10
11,24,0.22165273616148876,0.07631939208035315,3,3,2,10
12,27,0.287528612567378,0.06091360227399926,3,3,2,10
13,30,0.3288443999054171,0.01437045352832747,3,3,2,10
14,33,0.3350152571926765,0.063545112222591,3,3,2,10
15,36,0.2566005438609795,0.10630520020594875,3,3,2,10
16,39,0.3211889901665844,0.11717961470386025,3,3,2,10
17,42,0.43627541724719154,0.07204463111994612,3,3,2,10
18,45,0.35996198193181705,0.04616056481548873,3,3,2,10
19,48,0.33431866205098226,0.055201781458764705,3,3,2,10
20,51,0.2375449833272805,0.07548297956578294,3,3,2,10
21,54,0.3939618930072897,0.08325042440740148,3,3,2,10
22,57,0.3667569440070543,0.10737999879547097,3,3,2,10
23,60,0.32931607694134407,0.09178097388677948,3,3,2,10
24,63,0.2564027109790975,0.14750928491422508,3,3,2,10
25,66,0.3444238183635584,0.06618579288782755,3,3,2,10
26,69,0.37011810674007645,0.14479986130073896,3,3,2,10
27,72,0.28417327293318234,0.10153268288865727,3,3,2,10
28,75,0.3426775709466926,0.10965237934525816,3,3,2,10
29,78,0.36852605380634457,0.12465881255103228,3,3,2,10
30,81,0.30488979886787904,0.17811972182794245,3,3,2,10
31,84,0.5197460718294052,0.09577017949394186,3,3,2,10
32,87,0.39306535747161697,0.092869037706673,3,3,2,10
33,90,0.44400817212539107,0.14291786289746097,3,3,2,10
34,93,0.3504058775717015,0.14958650572841883,3,3,2,10
35,96,0.322512110138523,0.12246851573280951,3,3,2,10
36,99,0.38173313886234467,0.12473868192878437,3,3,2,10
37,102,0.3831845945997374,0.11892301913489974,3,3,2,10
38,105,0.3620905487168789,0.20835546460038737,3,3,2,10
39,108,0.5697794045981742,0.18978425808839405,3,3,2,10
0,-9,1.0366008886667655,1.1461973804107288,3,3,2,13
1,-6,1.0627775745859238,1.23163569382697,3,3,2,13
2,-3,1.064529350152557,1.1840841161400515,3,3,2,13
3,0,0.0,0.0,3,3,2,13
4,3,0.09198081033149921,0.015971053149391103,3,3,2,13
5,6,0.094435813158244,0.08736012726209741,3,3,2,13
6,9,0.206918972990997,0.05698711273105963,3,3,2,13
7,12,0.24524761360855024,0.05708271679553174,3,3,2,13
8,15,0.22135850070809085,0.014555097436831576,3,3,2,13
9,18,0.32475102421476865,0.0957128305367049,3,3,2,13
10,21,0.2927772585167757,0.08006910517486818,3,3,2,13
11,24,0.28481245854928644,0.0623649922150291,3,3,2,13
12,27,0.2782128091181805,0.05146131524494017,3,3,2,13
13,30,0.31442265975249467,0.06637522965890363,3,3,2,13
14,33,0.3644629341887625,0.06579726116859527,3,3,2,13
15,36,0.31786276894853327,0.07705427065347732,3,3,2,13
16,39,0.34803519061583577,0.09118896418009191,3,3,2,13
17,42,0.29565586810326133,0.0911760753978156,3,3,2,13
18,45,0.3300492171618103,0.04646824995679267,3,3,2,13
19,48,0.33902255406478493,0.0837099749523191,3,3,2,13
20,51,0.3480912787522,0.11279244972387947,3,3,2,13
21,54,0.30587361127275003,0.06907013213876885,3,3,2,13
22,57,0.30019138113384924,0.11016148817825877,3,3,2,13
23,60,0.32211921987181247,0.07386338085173358,3,3,2,13
24,63,0.29162740495811135,0.08905932398734308,3,3,2,13
25,66,0.24546115475493266,0.074215178299299,3,3,2,13
26,69,0.3955557398117823,0.14665785663618786,3,3,2,13
27,72,0.4227984730814796,0.12014490994243217,3,3,2,13
28,75,0.34433120336986395,0.11832149281027361,3,3,2,13
29,78,0.35608300456763103,0.1066554583476032,3,3,2,13
30,81,0.3101429885441926,0.10440374658129739,3,3,2,13
31,84,0.34352246848638424,0.11179185204872343,3,3,2,13
32,87,0.39434945136880706,0.16161884486880654,3,3,2,13
33,90,0.3296166632343856,0.09343264070455484,3,3,2,13
34,93,0.3809866832801183,0.14185934850780985,3,3,2,13
35,96,0.35592523327882813,0.08502811209698673,3,3,2,13
36,99,0.36832063249054575,0.13326900679574694,3,3,2,13
37,102,0.4666006489774626,0.17354586202840974,3,3,2,13
38,105,0.5078058197653407,0.14889087240257146,3,3,2,13
39,108,0.4034045606761283,0.17104011810550532,3,3,2,13
0,-9,1.038369262406735,0.9933679822424341,3,3,3,4
1,-6,1.1700851625284874,1.0651432408325272,3,3,3,4
2,-3,1.0195804577568912,0.9507117380607569,3,3,3,4
3,0,0.0,0.0,3,3,3,4
4,3,0.08219110783591253,-0.0046754596682776536,3,3,3,4
5,6,0.12490664767472337,0.014516929379097735,3,3,3,4
6,9,0.2295618527955799,0.040522667547121305,3,3,3,4
7,12,0.18315835591542667,0.05551456209674158,3,3,3,4
8,15,0.2523325309743692,0.004476318280485525,3,3,3,4
9,18,0.24023851974754667,0.019306738335006332,3,3,3,4
10,21,0.2647379130484624,0.019142465863777332,3,3,3,4
11,24,0.3327952663686081,0.01414584886451168,3,3,3,4
12,27,0.3382604943082073,0.020357558317516698,3,3,3,4
13,30,0.36481169196177626,0.03577024941484806,3,3,3,4
14,33,0.3327563461214949,0.041745354301301954,3,3,3,4
15,36,0.37175940702911664,0.03364367157764754,3,3,3,4
16,39,0.44957490689496565,0.04897433186443586,3,3,3,4
17,42,0.37579916591041185,-0.01580788719622405,3,3,3,4
18,45,0.3408540365390526,0.029543608598337136,3,3,3,4
19,48,0.3980970136128601,0.09598659988055719,3,3,3,4
20,51,0.3690605187319885,0.03935877663102334,3,3,3,4
21,54,0.4337582658509848,0.04378637024913623,3,3,3,4
22,57,0.4585722123510729,0.07921556052148991,3,3,3,4
23,60,0.3530751708428246,0.05105309285846227,3,3,3,4
24,63,0.30593329749878173,0.057736120548383243,3,3,3,4
25,66,0.3412619615961469,0.0686256043197087,3,3,3,4
26,69,0.4825547090571474,0.08601091385275901,3,3,3,4
27,72,0.3825431997283823,0.08786010771174285,3,3,3,4
28,75,0.4485655757505483,0.07326475282017587,3,3,3,4
